OrderID,Date,Region,SalesRep,Product,Qty,Price,Total
21275,2023-06-13,North,Robert,Keyboard Light,3,12.0,36.0
21276,2023-05-28,North,Robert,Desk Organizer,5,30.0,150.0
21277,2023-06-03,North,Robert,Widget A,1,25.0,25.0
21278,2023-11-16,North,Emma,Wireless Mouse,5,15.0,75.0
21279,2023-02-02,West,Michael,Gadget B,5,45.0,225.0
21280,2023-12-27,North,Emma,Widget A,1,25.0,25.0
21281,2023-04-29,South,Patricia,Widget A,5,25.0,125.0
21282,2023-02-16,West,Michael,Gadget B,2,45.0,90.0
21283,2023-09-13,North,Robert,Desk Organizer,2,30.0,60.0
21284,2023-11-28,East,Susan,Widget A,1,25.0,25.0
21285,2023-08-27,East,John,Desk Organizer,2,30.0,60.0
21286,2023-12-24,East,Susan,Gadget B,5,45.0,225.0
21287,2023-10-28,West,Michael,Gadget B,1,45.0,45.0
21288,2023-04-09,North,Emma,Wireless Mouse,2,15.0,30.0
21289,2023-10-25,West,David,Keyboard Light,1,12.0,12.0
21290,2023-12-14,West,David,Keyboard Light,1,12.0,12.0
21291,2023-07-21,West,Michael,Desk Organizer,2,30.0,60.0
21292,2023-01-11,East,John,Widget A,2,25.0,50.0
21293,2023-09-28,East,John,Desk Organizer,10,30.0,300.0
21294,2023-11-08,West,Michael,Gadget B,2,45.0,90.0
21295,2023-06-18,West,David,Desk Organizer,5,30.0,150.0
21296,2023-03-07,West,David,Keyboard Light,1,12.0,12.0
21297,2023-04-19,West,Michael,Keyboard Light,1,12.0,12.0
21298,2023-03-05,East,Susan,Keyboard Light,2,12.0,24.0
21299,2023-12-19,East,Susan,Keyboard Light,2,12.0,24.0
21300,2023-11-27,East,Susan,Widget A,1,25.0,25.0
21301,2023-08-05,East,John,Widget A,2,25.0,50.0
21302,2023-08-19,East,Sarah,Desk Organizer,2,30.0,60.0
21303,2023-06-30,East,John,Desk Organizer,10,30.0,300.0
21304,2023-06-29,East,Sarah,Gadget B,5,45.0,225.0
21305,2023-10-07,South,James,Desk Organizer,2,30.0,60.0
21306,2023-08-22,South,Patricia,Gadget B,1,45.0,45.0
21307,2023-03-21,North,Robert,Desk Organizer,1,30.0,30.0
21308,2023-09-03,East,Susan,Widget A,1,25.0,25.0
21309,2023-09-06,East,John,Keyboard Light,3,12.0,36.0
21310,2023-02-06,North,Robert,Wireless Mouse,5,15.0,75.0
21311,2023-10-13,West,Michael,Gadget B,1,45.0,45.0
21312,2023-11-16,North,Emma,Keyboard Light,2,12.0,24.0
21313,2023-02-27,North,Robert,Wireless Mouse,2,15.0,30.0
21314,2023-08-03,South,Patricia,Wireless Mouse,3,15.0,45.0
21315,2023-06-15,West,David,Keyboard Light,1,12.0,12.0
21316,2023-05-11,West,David,Desk Organizer,10,30.0,300.0
21317,2023-05-07,South,James,Keyboard Light,1,12.0,12.0
21318,2023-12-11,North,Emma,Widget A,5,25.0,125.0
21319,2023-07-29,South,James,Wireless Mouse,5,15.0,75.0
21320,2023-04-07,West,David,Gadget B,1,45.0,45.0
21321,2023-04-01,East,Sarah,Widget A,1,25.0,25.0
21322,2023-11-13,West,David,Widget A,1,25.0,25.0
21323,2023-12-21,West,Michael,Gadget B,3,45.0,135.0
21324,2023-11-21,East,Sarah,Desk Organizer,2,30.0,60.0
21325,2023-09-01,West,David,Keyboard Light,1,12.0,12.0
21326,2023-10-30,North,Robert,Wireless Mouse,1,15.0,15.0
21327,2023-08-31,East,Sarah,Wireless Mouse,1,15.0,15.0
21328,2023-11-19,West,David,Keyboard Light,2,12.0,24.0
21329,2023-05-02,North,Robert,Gadget B,3,45.0,135.0
21330,2023-01-21,East,John,Wireless Mouse,3,15.0,45.0
21331,2023-11-24,East,Sarah,Keyboard Light,1,12.0,12.0
21332,2023-07-12,East,Sarah,Desk Organizer,1,30.0,30.0
21333,2023-04-04,North,Robert,Wireless Mouse,1,15.0,15.0
21334,2023-11-24,East,Susan,Desk Organizer,2,30.0,60.0
21335,2023-11-13,South,James,Gadget B,1,45.0,45.0
21336,2023-07-02,East,Susan,Wireless Mouse,2,15.0,30.0
21337,2023-12-09,West,Michael,Keyboard Light,1,12.0,12.0
21338,2023-02-02,East,Sarah,Gadget B,2,45.0,90.0
21339,2023-09-14,South,Patricia,Keyboard Light,3,12.0,36.0
21340,2023-08-22,East,John,Wireless Mouse,5,15.0,75.0
21341,2023-07-12,West,Michael,Keyboard Light,3,12.0,36.0
21342,2023-09-09,South,Patricia,Widget A,2,25.0,50.0
21343,2023-11-18,West,Michael,Keyboard Light,3,12.0,36.0
21344,2023-12-24,North,Emma,Keyboard Light,1,12.0,12.0
21345,2023-12-31,East,Sarah,Keyboard Light,10,12.0,120.0
21346,2023-01-07,West,David,Keyboard Light,2,12.0,24.0
21347,2023-05-30,East,John,Desk Organizer,1,30.0,30.0
21348,2023-04-12,South,James,Keyboard Light,2,12.0,24.0
21349,2023-10-10,South,Patricia,Desk Organizer,3,30.0,90.0
21350,2023-07-02,East,Susan,Widget A,3,25.0,75.0
21351,2023-10-04,South,Patricia,Desk Organizer,3,30.0,90.0
21352,2023-01-19,North,Emma,Wireless Mouse,2,15.0,30.0
21353,2023-12-21,North,Robert,Wireless Mouse,1,15.0,15.0
21354,2023-10-27,West,Michael,Keyboard Light,1,12.0,12.0
21355,2023-05-16,East,Susan,Widget A,2,25.0,50.0
21356,2023-10-25,West,Michael,Desk Organizer,3,30.0,90.0
21357,2023-01-14,North,Robert,Keyboard Light,1,12.0,12.0
21358,2023-07-10,West,Michael,Keyboard Light,1,12.0,12.0
21359,2023-03-18,North,Emma,Keyboard Light,1,12.0,12.0
21360,2023-01-09,North,Robert,Gadget B,2,45.0,90.0
21361,2023-01-20,West,David,Gadget B,1,45.0,45.0
21362,2023-01-02,West,David,Keyboard Light,2,12.0,24.0
21363,2023-12-24,South,Patricia,Keyboard Light,1,12.0,12.0
21364,2023-03-16,South,Patricia,Gadget B,1,45.0,45.0
21365,2023-09-06,East,Sarah,Keyboard Light,1,12.0,12.0
21366,2023-08-26,South,James,Gadget B,2,45.0,90.0
21367,2023-04-02,East,John,Widget A,2,25.0,50.0
21368,2023-03-26,East,John,Widget A,2,25.0,50.0
21369,2023-09-20,East,Sarah,Desk Organizer,2,30.0,60.0
21370,2023-10-03,South,James,Desk Organizer,1,30.0,30.0
21371,2023-03-12,North,Emma,Wireless Mouse,1,15.0,15.0
21372,2023-10-23,South,Patricia,Gadget B,3,45.0,135.0
21373,2023-08-17,South,James,Widget A,10,25.0,250.0
21374,2023-10-18,West,David,Widget A,2,25.0,50.0
21375,2023-11-12,West,Michael,Wireless Mouse,1,15.0,15.0
21376,2023-05-17,West,David,Keyboard Light,1,12.0,12.0
21377,2023-08-15,West,David,Gadget B,1,45.0,45.0
21378,2023-10-09,East,Susan,Gadget B,1,45.0,45.0
21379,2023-01-25,North,Emma,Desk Organizer,2,30.0,60.0
21380,2023-06-24,East,Susan,Desk Organizer,1,30.0,30.0
21381,2023-09-26,West,David,Keyboard Light,2,12.0,24.0
21382,2023-07-04,North,Emma,Gadget B,1,45.0,45.0
21383,2023-01-23,West,Michael,Widget A,1,25.0,25.0
21384,2023-11-21,South,James,Desk Organizer,10,30.0,300.0
21385,2023-10-26,West,David,Gadget B,10,45.0,450.0
21386,2023-05-03,North,Robert,Desk Organizer,3,30.0,90.0
21387,2023-06-19,East,John,Keyboard Light,1,12.0,12.0
21388,2023-06-26,East,Susan,Wireless Mouse,1,15.0,15.0
21389,2023-01-19,North,Emma,Desk Organizer,1,30.0,30.0
21390,2023-08-28,East,Sarah,Wireless Mouse,1,15.0,15.0
21391,2023-10-27,North,Robert,Wireless Mouse,3,15.0,45.0
21392,2023-11-25,South,James,Keyboard Light,1,12.0,12.0
21393,2023-09-15,East,Sarah,Keyboard Light,10,12.0,120.0
21394,2023-08-15,East,Sarah,Widget A,1,25.0,25.0
21395,2023-09-19,North,Emma,Desk Organizer,2,30.0,60.0
21396,2023-05-22,West,David,Widget A,2,25.0,50.0
21397,2023-10-03,North,Emma,Desk Organizer,2,30.0,60.0
21398,2023-07-27,East,Susan,Widget A,1,25.0,25.0
21399,2023-07-04,East,Susan,Wireless Mouse,1,15.0,15.0
21400,2023-11-15,North,Emma,Wireless Mouse,3,15.0,45.0
21401,2023-04-30,West,Michael,Widget A,2,25.0,50.0
21402,2023-08-01,North,Robert,Widget A,1,25.0,25.0
21403,2023-05-03,North,Robert,Widget A,10,25.0,250.0
21404,2023-09-23,North,Emma,Keyboard Light,2,12.0,24.0
21405,2023-02-10,East,Susan,Wireless Mouse,3,15.0,45.0
21406,2023-11-19,East,Susan,Wireless Mouse,1,15.0,15.0
21407,2023-11-28,East,John,Gadget B,3,45.0,135.0
21408,2023-06-30,West,David,Desk Organizer,1,30.0,30.0
21409,2023-08-01,South,James,Gadget B,1,45.0,45.0
21410,2023-06-27,West,David,Desk Organizer,1,30.0,30.0
21411,2023-01-04,West,Michael,Desk Organizer,1,30.0,30.0
21412,2023-12-17,East,John,Gadget B,1,45.0,45.0
21413,2023-06-08,East,Susan,Gadget B,1,45.0,45.0
21414,2023-11-28,North,Emma,Desk Organizer,10,30.0,300.0
21415,2023-09-27,East,Sarah,Keyboard Light,1,12.0,12.0
21416,2023-12-28,South,James,Gadget B,3,45.0,135.0
21417,2023-02-17,East,Sarah,Keyboard Light,1,12.0,12.0
21418,2023-07-23,South,Patricia,Desk Organizer,10,30.0,300.0
21419,2023-06-05,South,James,Desk Organizer,1,30.0,30.0
21420,2023-06-17,West,David,Wireless Mouse,3,15.0,45.0
21421,2023-06-24,South,James,Wireless Mouse,1,15.0,15.0
21422,2023-01-20,East,Sarah,Wireless Mouse,3,15.0,45.0
21423,2023-07-26,East,Sarah,Keyboard Light,2,12.0,24.0
21424,2023-07-26,West,Michael,Desk Organizer,3,30.0,90.0
21425,2023-11-27,North,Robert,Keyboard Light,3,12.0,36.0
21426,2023-07-06,West,Michael,Wireless Mouse,2,15.0,30.0
21427,2023-11-29,South,James,Gadget B,1,45.0,45.0
21428,2023-11-02,North,Robert,Keyboard Light,5,12.0,60.0
21429,2023-05-22,North,Robert,Keyboard Light,5,12.0,60.0
21430,2023-05-22,West,Michael,Keyboard Light,1,12.0,12.0
21431,2023-03-19,East,Susan,Keyboard Light,3,12.0,36.0
21432,2023-05-17,South,James,Wireless Mouse,10,15.0,150.0
21433,2023-10-31,East,Sarah,Desk Organizer,3,30.0,90.0
21434,2023-02-19,West,Michael,Widget A,2,25.0,50.0
21435,2023-05-05,North,Emma,Desk Organizer,2,30.0,60.0
21436,2023-01-25,West,David,Wireless Mouse,1,15.0,15.0
21437,2023-01-16,North,Robert,Gadget B,1,45.0,45.0
21438,2023-11-06,West,Michael,Gadget B,2,45.0,90.0
21439,2023-01-25,West,Michael,Desk Organizer,3,30.0,90.0
21440,2023-02-26,West,David,Gadget B,2,45.0,90.0
21441,2023-03-23,East,John,Desk Organizer,1,30.0,30.0
21442,2023-05-01,North,Robert,Keyboard Light,5,12.0,60.0
21443,2023-02-10,West,David,Keyboard Light,1,12.0,12.0
21444,2023-11-23,South,James,Keyboard Light,2,12.0,24.0
21445,2023-01-30,East,Sarah,Gadget B,2,45.0,90.0
21446,2023-05-12,North,Emma,Widget A,1,25.0,25.0
21447,2023-04-27,South,Patricia,Widget A,2,25.0,50.0
21448,2023-06-11,East,John,Widget A,2,25.0,50.0
21449,2023-04-17,West,Michael,Wireless Mouse,2,15.0,30.0
21450,2023-11-01,North,Robert,Wireless Mouse,10,15.0,150.0
21451,2023-06-05,South,James,Widget A,2,25.0,50.0
21452,2023-08-27,East,Susan,Keyboard Light,3,12.0,36.0
21453,2023-05-14,North,Robert,Desk Organizer,5,30.0,150.0
21454,2023-05-31,East,John,Gadget B,2,45.0,90.0
21455,2023-11-11,East,Susan,Widget A,2,25.0,50.0
21456,2023-03-10,North,Robert,Keyboard Light,1,12.0,12.0
21457,2023-10-20,West,David,Wireless Mouse,1,15.0,15.0
21458,2023-03-03,East,Susan,Keyboard Light,1,12.0,12.0
21459,2023-01-21,West,Michael,Wireless Mouse,3,15.0,45.0
21460,2023-04-27,East,Sarah,Gadget B,2,45.0,90.0
21461,2023-06-25,East,Sarah,Gadget B,1,45.0,45.0
21462,2023-01-13,North,Robert,Wireless Mouse,1,15.0,15.0
21463,2023-10-12,West,David,Keyboard Light,3,12.0,36.0
21464,2023-04-12,North,Robert,Widget A,1,25.0,25.0
21465,2023-01-06,East,Sarah,Keyboard Light,1,12.0,12.0
21466,2023-12-09,East,Susan,Keyboard Light,5,12.0,60.0
21467,2023-06-03,West,David,Desk Organizer,2,30.0,60.0
21468,2023-09-11,East,Susan,Gadget B,3,45.0,135.0
21469,2023-05-13,East,Sarah,Keyboard Light,5,12.0,60.0
21470,2023-09-08,West,David,Desk Organizer,3,30.0,90.0
21471,2023-09-05,East,Susan,Desk Organizer,1,30.0,30.0
21472,2023-06-06,West,David,Widget A,2,25.0,50.0
21473,2023-09-26,West,Michael,Wireless Mouse,3,15.0,45.0
21474,2023-04-22,West,Michael,Gadget B,5,45.0,225.0
21475,2023-11-27,East,Susan,Widget A,3,25.0,75.0
21476,2023-08-12,North,Emma,Desk Organizer,1,30.0,30.0
21477,2023-10-14,North,Robert,Desk Organizer,2,30.0,60.0
21478,2023-12-22,West,Michael,Keyboard Light,2,12.0,24.0
21479,2023-08-01,East,John,Wireless Mouse,5,15.0,75.0
21480,2023-08-23,East,John,Wireless Mouse,10,15.0,150.0
21481,2023-03-16,North,Robert,Wireless Mouse,1,15.0,15.0
21482,2023-04-25,West,David,Gadget B,5,45.0,225.0
21483,2023-03-26,South,James,Gadget B,2,45.0,90.0
21484,2023-04-11,East,John,Gadget B,1,45.0,45.0
21485,2023-12-10,South,James,Keyboard Light,1,12.0,12.0
21486,2023-01-27,South,Patricia,Gadget B,2,45.0,90.0
21487,2023-03-18,East,Sarah,Widget A,1,25.0,25.0
21488,2023-02-06,West,David,Desk Organizer,2,30.0,60.0
21489,2023-04-02,East,Susan,Desk Organizer,2,30.0,60.0
21490,2023-04-01,East,Susan,Gadget B,1,45.0,45.0
21491,2023-01-10,West,David,Gadget B,1,45.0,45.0
21492,2023-07-28,South,Patricia,Widget A,5,25.0,125.0
21493,2023-01-11,North,Robert,Desk Organizer,2,30.0,60.0
21494,2023-10-08,West,Michael,Widget A,1,25.0,25.0
21495,2023-10-09,East,Sarah,Widget A,1,25.0,25.0
21496,2023-10-26,East,Sarah,Desk Organizer,1,30.0,30.0
21497,2023-10-09,South,James,Widget A,1,25.0,25.0
21498,2023-08-19,West,Michael,Gadget B,5,45.0,225.0
21499,2023-12-26,East,Susan,Widget A,2,25.0,50.0
21500,2023-04-16,West,Michael,Wireless Mouse,2,15.0,30.0
21501,2023-08-03,East,John,Keyboard Light,1,12.0,12.0
21502,2023-07-23,North,Robert,Wireless Mouse,3,15.0,45.0
21503,2023-06-24,East,John,Desk Organizer,1,30.0,30.0
21504,2023-11-27,East,Sarah,Gadget B,1,45.0,45.0
21505,2023-03-24,South,James,Gadget B,3,45.0,135.0
21506,2023-10-08,East,Sarah,Keyboard Light,2,12.0,24.0
21507,2023-03-09,West,David,Gadget B,1,45.0,45.0
21508,2023-04-28,West,Michael,Desk Organizer,1,30.0,30.0
21509,2023-07-13,North,Emma,Wireless Mouse,2,15.0,30.0
21510,2023-07-12,West,David,Widget A,5,25.0,125.0
21511,2023-11-07,North,Robert,Keyboard Light,1,12.0,12.0
21512,2023-04-27,South,Patricia,Wireless Mouse,2,15.0,30.0
21513,2023-10-17,North,Emma,Gadget B,3,45.0,135.0
21514,2023-01-21,South,James,Wireless Mouse,1,15.0,15.0
21515,2023-05-05,South,Patricia,Gadget B,3,45.0,135.0
21516,2023-06-17,South,Patricia,Widget A,2,25.0,50.0
21517,2023-12-19,East,John,Gadget B,1,45.0,45.0
21518,2023-01-01,East,Sarah,Gadget B,1,45.0,45.0
21519,2023-12-15,East,John,Keyboard Light,5,12.0,60.0
21520,2023-10-07,West,David,Widget A,1,25.0,25.0
21521,2023-09-27,North,Emma,Gadget B,1,45.0,45.0
21522,2023-03-22,West,David,Desk Organizer,1,30.0,30.0
21523,2023-04-02,West,David,Desk Organizer,1,30.0,30.0
21524,2023-08-08,West,Michael,Wireless Mouse,1,15.0,15.0
21525,2023-11-25,East,John,Wireless Mouse,1,15.0,15.0
21526,2023-01-13,South,Patricia,Desk Organizer,2,30.0,60.0
21527,2023-10-21,East,Susan,Desk Organizer,1,30.0,30.0
21528,2023-08-25,South,James,Gadget B,2,45.0,90.0
21529,2023-04-22,West,Michael,Gadget B,5,45.0,225.0
21530,2023-07-18,North,Robert,Desk Organizer,1,30.0,30.0
21531,2023-02-19,North,Emma,Desk Organizer,1,30.0,30.0
21532,2023-07-27,West,Michael,Widget A,5,25.0,125.0
21533,2023-02-05,West,David,Gadget B,2,45.0,90.0
21534,2023-05-21,West,David,Gadget B,2,45.0,90.0
21535,2023-10-20,West,David,Widget A,1,25.0,25.0
21536,2023-02-06,East,John,Desk Organizer,2,30.0,60.0
21537,2023-01-01,North,Emma,Widget A,3,25.0,75.0
21538,2023-07-24,North,Emma,Desk Organizer,1,30.0,30.0
21539,2023-05-04,West,Michael,Desk Organizer,1,30.0,30.0
21540,2023-03-21,South,Patricia,Widget A,1,25.0,25.0
21541,2023-02-26,South,Patricia,Wireless Mouse,10,15.0,150.0
21542,2023-12-17,East,Susan,Keyboard Light,10,12.0,120.0
21543,2023-09-16,West,Michael,Keyboard Light,2,12.0,24.0
21544,2023-10-20,East,Sarah,Keyboard Light,1,12.0,12.0
21545,2023-08-10,North,Robert,Desk Organizer,2,30.0,60.0
21546,2023-03-18,East,John,Wireless Mouse,2,15.0,30.0
21547,2023-03-19,South,James,Desk Organizer,2,30.0,60.0
21548,2023-10-19,East,John,Wireless Mouse,1,15.0,15.0
21549,2023-12-03,East,Susan,Gadget B,2,45.0,90.0
21550,2023-09-21,West,Michael,Keyboard Light,2,12.0,24.0
21551,2023-10-16,West,David,Keyboard Light,1,12.0,12.0
21552,2023-10-17,West,Michael,Keyboard Light,1,12.0,12.0
21553,2023-08-02,East,Susan,Desk Organizer,2,30.0,60.0
21554,2023-12-24,West,David,Widget A,1,25.0,25.0
21555,2023-10-19,South,James,Wireless Mouse,3,15.0,45.0
21556,2023-10-11,North,Emma,Keyboard Light,2,12.0,24.0
21557,2023-03-01,East,Sarah,Gadget B,2,45.0,90.0
21558,2023-06-05,South,James,Widget A,3,25.0,75.0
21559,2023-01-12,East,Sarah,Keyboard Light,1,12.0,12.0
21560,2023-11-05,East,Sarah,Keyboard Light,1,12.0,12.0
21561,2023-08-21,East,Sarah,Desk Organizer,5,30.0,150.0
21562,2023-08-28,East,Sarah,Gadget B,1,45.0,45.0
21563,2023-07-25,North,Emma,Keyboard Light,1,12.0,12.0
21564,2023-12-08,North,Robert,Wireless Mouse,2,15.0,30.0
21565,2023-06-11,East,Susan,Widget A,2,25.0,50.0
21566,2023-09-26,West,Michael,Desk Organizer,1,30.0,30.0
21567,2023-10-22,West,Michael,Widget A,1,25.0,25.0
21568,2023-05-22,North,Robert,Keyboard Light,1,12.0,12.0
21569,2023-11-08,West,David,Gadget B,1,45.0,45.0
21570,2023-09-11,East,Susan,Keyboard Light,1,12.0,12.0
21571,2023-04-04,East,Susan,Widget A,3,25.0,75.0
21572,2023-02-02,North,Robert,Desk Organizer,1,30.0,30.0
21573,2023-12-16,South,James,Wireless Mouse,2,15.0,30.0
21574,2023-12-04,West,David,Gadget B,1,45.0,45.0
21575,2023-12-12,East,Susan,Widget A,2,25.0,50.0
21576,2023-09-18,West,Michael,Widget A,5,25.0,125.0
21577,2023-11-14,North,Emma,Gadget B,2,45.0,90.0
21578,2023-08-10,West,David,Desk Organizer,2,30.0,60.0
21579,2023-04-04,North,Robert,Widget A,10,25.0,250.0
21580,2023-08-07,West,David,Widget A,2,25.0,50.0
21581,2023-10-12,East,John,Keyboard Light,2,12.0,24.0
21582,2023-11-21,East,Susan,Keyboard Light,2,12.0,24.0
21583,2023-06-12,East,Susan,Keyboard Light,1,12.0,12.0
21584,2023-01-12,East,Susan,Keyboard Light,2,12.0,24.0
21585,2023-11-05,East,Susan,Keyboard Light,1,12.0,12.0
21586,2023-07-03,East,John,Wireless Mouse,1,15.0,15.0
21587,2023-03-06,East,Susan,Wireless Mouse,2,15.0,30.0
21588,2023-03-16,North,Robert,Widget A,3,25.0,75.0
21589,2023-01-23,North,Emma,Keyboard Light,1,12.0,12.0
21590,2023-09-14,East,John,Wireless Mouse,1,15.0,15.0
21591,2023-02-13,South,James,Gadget B,3,45.0,135.0
21592,2023-07-17,East,Susan,Widget A,2,25.0,50.0
21593,2023-01-11,East,Sarah,Gadget B,2,45.0,90.0
21594,2023-07-21,South,Patricia,Widget A,1,25.0,25.0
21595,2023-07-15,East,Sarah,Desk Organizer,1,30.0,30.0
21596,2023-02-28,South,James,Gadget B,3,45.0,135.0
21597,2023-12-25,South,Patricia,Gadget B,2,45.0,90.0
21598,2023-04-19,South,Patricia,Keyboard Light,3,12.0,36.0
21599,2023-04-08,West,David,Wireless Mouse,3,15.0,45.0
21600,2023-08-19,East,Susan,Keyboard Light,1,12.0,12.0
21601,2023-12-07,East,Susan,Widget A,1,25.0,25.0
21602,2023-09-12,East,Susan,Wireless Mouse,1,15.0,15.0
21603,2023-11-02,South,James,Widget A,3,25.0,75.0
21604,2023-09-24,North,Emma,Keyboard Light,1,12.0,12.0
21605,2023-05-02,West,Michael,Widget A,1,25.0,25.0
21606,2023-10-16,East,Sarah,Widget A,2,25.0,50.0
21607,2023-02-21,East,Sarah,Desk Organizer,1,30.0,30.0
21608,2023-10-26,South,James,Wireless Mouse,1,15.0,15.0
21609,2023-06-28,East,John,Desk Organizer,1,30.0,30.0
21610,2023-03-28,West,Michael,Gadget B,1,45.0,45.0
21611,2023-03-16,South,Patricia,Keyboard Light,1,12.0,12.0
21612,2023-09-14,West,David,Widget A,3,25.0,75.0
21613,2023-06-19,North,Emma,Gadget B,3,45.0,135.0
21614,2023-08-18,East,John,Widget A,1,25.0,25.0
21615,2023-07-28,East,Susan,Gadget B,5,45.0,225.0
21616,2023-05-03,North,Robert,Widget A,2,25.0,50.0
21617,2023-02-23,North,Robert,Desk Organizer,1,30.0,30.0
21618,2023-10-20,South,Patricia,Keyboard Light,1,12.0,12.0
21619,2023-10-24,West,David,Desk Organizer,2,30.0,60.0
21620,2023-09-13,East,Susan,Keyboard Light,2,12.0,24.0
21621,2023-07-09,East,Sarah,Wireless Mouse,3,15.0,45.0
21622,2023-09-13,East,Susan,Keyboard Light,3,12.0,36.0
21623,2023-01-03,East,John,Desk Organizer,1,30.0,30.0
21624,2023-04-22,North,Robert,Keyboard Light,1,12.0,12.0
21625,2023-04-27,North,Robert,Widget A,3,25.0,75.0
21626,2023-02-28,South,James,Desk Organizer,3,30.0,90.0
21627,2023-01-18,East,Susan,Desk Organizer,1,30.0,30.0
21628,2023-02-05,East,Sarah,Wireless Mouse,2,15.0,30.0
21629,2023-08-18,East,Susan,Wireless Mouse,2,15.0,30.0
21630,2023-07-31,East,Sarah,Gadget B,1,45.0,45.0
21631,2023-04-14,North,Robert,Gadget B,2,45.0,90.0
21632,2023-03-18,North,Robert,Keyboard Light,1,12.0,12.0
21633,2023-05-05,South,Patricia,Keyboard Light,1,12.0,12.0
21634,2023-07-25,West,David,Wireless Mouse,5,15.0,75.0
21635,2023-09-10,West,David,Wireless Mouse,1,15.0,15.0
21636,2023-03-12,West,Michael,Gadget B,2,45.0,90.0
21637,2023-02-08,South,Patricia,Wireless Mouse,1,15.0,15.0
21638,2023-12-08,East,Susan,Keyboard Light,1,12.0,12.0
21639,2023-12-19,North,Emma,Gadget B,1,45.0,45.0
21640,2023-12-13,West,David,Wireless Mouse,3,15.0,45.0
21641,2023-08-29,South,James,Desk Organizer,5,30.0,150.0
21642,2023-04-30,West,Michael,Gadget B,3,45.0,135.0
21643,2023-04-23,East,Susan,Widget A,2,25.0,50.0
21644,2023-02-06,South,James,Keyboard Light,2,12.0,24.0
21645,2023-01-02,South,Patricia,Desk Organizer,1,30.0,30.0
21646,2023-06-01,East,Sarah,Gadget B,1,45.0,45.0
21647,2023-03-09,North,Emma,Gadget B,2,45.0,90.0
21648,2023-07-27,South,Patricia,Keyboard Light,3,12.0,36.0
21649,2023-05-15,North,Emma,Desk Organizer,2,30.0,60.0
21650,2023-02-09,East,John,Widget A,3,25.0,75.0
21651,2023-02-20,West,Michael,Wireless Mouse,1,15.0,15.0
21652,2023-09-13,North,Emma,Wireless Mouse,1,15.0,15.0
21653,2023-08-25,East,Sarah,Desk Organizer,10,30.0,300.0
21654,2023-03-02,East,John,Desk Organizer,2,30.0,60.0
21655,2023-11-05,North,Emma,Gadget B,1,45.0,45.0
21656,2023-08-17,West,Michael,Desk Organizer,2,30.0,60.0
21657,2023-10-04,North,Robert,Gadget B,2,45.0,90.0
21658,2023-06-26,South,Patricia,Desk Organizer,2,30.0,60.0
21659,2023-03-30,South,James,Desk Organizer,3,30.0,90.0
21660,2023-11-29,West,Michael,Wireless Mouse,10,15.0,150.0
21661,2023-03-31,West,Michael,Widget A,2,25.0,50.0
21662,2023-05-30,East,Susan,Widget A,1,25.0,25.0
21663,2023-12-23,East,Sarah,Gadget B,2,45.0,90.0
21664,2023-09-23,East,Susan,Keyboard Light,1,12.0,12.0
21665,2023-12-13,North,Emma,Wireless Mouse,10,15.0,150.0
21666,2023-01-10,West,Michael,Widget A,2,25.0,50.0
21667,2023-02-22,North,Robert,Keyboard Light,1,12.0,12.0
21668,2023-10-13,South,James,Widget A,1,25.0,25.0
21669,2023-11-08,East,John,Desk Organizer,2,30.0,60.0
21670,2023-01-08,West,Michael,Widget A,2,25.0,50.0
21671,2023-10-17,West,Michael,Gadget B,5,45.0,225.0
21672,2023-10-23,East,Sarah,Gadget B,1,45.0,45.0
21673,2023-12-04,East,Sarah,Wireless Mouse,1,15.0,15.0
21674,2023-05-31,East,Susan,Gadget B,3,45.0,135.0
21675,2023-12-06,East,Susan,Gadget B,1,45.0,45.0
21676,2023-06-16,West,Michael,Keyboard Light,3,12.0,36.0
21677,2023-01-02,East,Sarah,Wireless Mouse,1,15.0,15.0
21678,2023-04-03,West,Michael,Widget A,5,25.0,125.0
21679,2023-08-04,East,Sarah,Keyboard Light,1,12.0,12.0
21680,2023-04-02,West,Michael,Gadget B,3,45.0,135.0
21681,2023-07-31,East,Sarah,Gadget B,2,45.0,90.0
21682,2023-09-04,North,Emma,Widget A,1,25.0,25.0
21683,2023-10-28,South,James,Keyboard Light,1,12.0,12.0
21684,2023-03-22,South,James,Wireless Mouse,2,15.0,30.0
21685,2023-02-15,West,David,Widget A,2,25.0,50.0
21686,2023-10-05,East,John,Keyboard Light,1,12.0,12.0
21687,2023-02-13,South,Patricia,Desk Organizer,2,30.0,60.0
21688,2023-05-03,East,Sarah,Desk Organizer,1,30.0,30.0
21689,2023-05-27,West,David,Widget A,10,25.0,250.0
21690,2023-10-10,West,David,Keyboard Light,2,12.0,24.0
21691,2023-09-10,East,John,Desk Organizer,1,30.0,30.0
21692,2023-12-13,East,Susan,Desk Organizer,5,30.0,150.0
21693,2023-10-31,East,John,Keyboard Light,1,12.0,12.0
21694,2023-05-26,East,John,Wireless Mouse,2,15.0,30.0
21695,2023-08-06,South,James,Widget A,1,25.0,25.0
21696,2023-12-14,North,Robert,Desk Organizer,1,30.0,30.0
21697,2023-10-11,West,David,Gadget B,2,45.0,90.0
21698,2023-07-17,East,Sarah,Desk Organizer,1,30.0,30.0
21699,2023-06-02,East,Sarah,Keyboard Light,1,12.0,12.0
21700,2023-07-08,South,Patricia,Desk Organizer,2,30.0,60.0
