date,ticker,open,high,low,close,volume
2021-09-17,TSLA,1083.13,1110.25,1055.24,1057.71,39291066
2021-09-20,TSLA,1057.71,1133.78,1057.11,1130.42,63731688
2021-09-21,TSLA,1130.42,1145.5,1130.38,1142.42,49768568
2021-09-22,TSLA,1142.42,1159.8,1114.5,1117.14,61632638
2021-09-23,TSLA,1117.14,1183.17,1113.29,1164.38,54320854
2021-09-24,TSLA,1164.38,1214.67,1151.21,1209.25,74635673
2021-09-27,TSLA,1209.25,1212.4,1136.85,1136.86,46842425
2021-09-28,TSLA,1136.86,1139.12,1106.0,1111.74,55301541
2021-09-29,TSLA,1111.74,1157.26,1076.14,1156.27,40107919
2021-09-30,TSLA,1156.27,1157.86,1155.33,1156.6,69680695
2021-10-01,TSLA,1156.6,1169.59,1110.16,1143.0,44355249
2021-10-04,TSLA,1143.0,1202.97,1142.06,1175.38,61328533
2021-10-05,TSLA,1175.38,1177.48,1102.03,1110.33,54888323
2021-10-06,TSLA,1110.33,1170.94,1098.99,1161.29,60263112
2021-10-07,TSLA,1161.29,1172.83,1154.58,1156.19,51020275
2021-10-08,TSLA,1156.19,1166.75,1085.97,1089.09,50074601
2021-10-11,TSLA,1089.09,1090.94,992.0,992.58,35366578
2021-10-12,TSLA,992.58,994.21,961.93,977.24,44904014
2021-10-13,TSLA,977.24,995.35,937.43,954.09,56525548
2021-10-14,TSLA,954.09,982.78,953.72,979.1,75663573
2021-10-15,TSLA,979.1,997.8,977.29,989.0,35101022
2021-10-18,TSLA,989.0,1028.02,972.52,1025.77,47808850
2021-10-19,TSLA,1025.77,1060.15,1014.27,1052.89,43464334
2021-10-20,TSLA,1052.89,1054.25,1019.26,1020.72,44098877
2021-10-21,TSLA,1020.72,1036.57,1018.69,1031.02,46823847
2021-10-22,TSLA,1031.02,1032.7,999.53,1006.02,53263344
2021-10-25,TSLA,1006.02,1006.41,945.73,952.75,48727267
2021-10-26,TSLA,952.75,964.54,943.64,962.8,56120184
2021-10-27,TSLA,962.8,999.66,960.88,988.52,38649685
2021-10-28,TSLA,988.52,997.66,985.99,989.76,44066547
2021-10-29,TSLA,989.76,1000.08,948.15,949.8,15083138
2021-11-01,TSLA,949.8,955.03,940.86,941.99,43304629
2021-11-02,TSLA,941.99,951.62,941.54,941.74,26543540
2021-11-03,TSLA,941.74,947.97,870.89,878.08,67829237
2021-11-04,TSLA,878.08,900.43,874.22,879.98,41898655
2021-11-05,TSLA,879.98,901.54,869.02,890.97,85396339
2021-11-08,TSLA,890.97,917.72,888.44,917.21,54958047
2021-11-09,TSLA,917.21,929.88,910.54,928.98,64952643
2021-11-10,TSLA,928.98,930.38,895.13,901.45,53919371
2021-11-11,TSLA,901.45,908.56,855.86,856.66,43025127
2021-11-12,TSLA,856.66,874.06,853.14,873.91,52990860
2021-11-15,TSLA,873.91,893.29,867.68,889.07,34063660
2021-11-16,TSLA,889.07,902.58,887.97,897.07,67762917
2021-11-17,TSLA,897.07,976.33,896.45,966.85,40195426
2021-11-18,TSLA,966.85,975.22,931.27,933.72,59082796
2021-11-19,TSLA,933.72,957.81,888.86,897.52,54445896
2021-11-22,TSLA,897.52,943.36,891.9,920.2,42174983
2021-11-23,TSLA,920.2,927.28,883.52,885.55,42035929
2021-11-24,TSLA,885.55,886.35,844.28,875.75,58496876
2021-11-25,TSLA,875.75,927.3,873.74,925.01,32901821
2021-11-26,TSLA,925.01,969.16,919.51,962.78,46546485
2021-11-29,TSLA,962.78,973.8,916.13,916.25,40485698
2021-11-30,TSLA,916.25,949.16,913.44,946.02,42697760
2021-12-01,TSLA,946.02,959.29,916.77,918.98,25545481
2021-12-02,TSLA,918.98,952.16,882.33,884.12,55877427
2021-12-03,TSLA,884.12,888.31,867.02,869.12,59438154
2021-12-06,TSLA,869.12,895.94,857.87,895.04,68345788
2021-12-07,TSLA,895.04,898.76,871.73,897.25,49560270
2021-12-08,TSLA,897.25,936.36,895.45,929.68,39058474
2021-12-09,TSLA,929.68,933.72,921.26,929.25,46573027
2021-12-10,TSLA,929.25,934.06,865.47,865.95,57682272
2021-12-13,TSLA,865.95,928.18,865.88,920.58,18070641
2021-12-14,TSLA,920.58,923.85,886.68,896.61,65310260
2021-12-15,TSLA,896.61,898.95,889.42,898.14,55143023
2021-12-16,TSLA,898.14,898.24,893.35,896.22,40541438
2021-12-17,TSLA,896.22,912.95,893.68,911.16,29883809
2021-12-20,TSLA,911.16,928.57,905.57,917.53,57892175
2021-12-21,TSLA,917.53,919.27,911.39,913.63,35635988
2021-12-22,TSLA,913.63,939.04,897.57,904.43,27759184
2021-12-23,TSLA,904.43,915.47,895.09,910.6,70537071
2021-12-24,TSLA,910.6,951.43,901.15,945.9,29262802
2021-12-27,TSLA,945.9,967.67,928.21,959.86,37428027
2021-12-28,TSLA,959.86,994.71,957.31,994.43,44672088
2021-12-29,TSLA,994.43,997.71,979.48,987.11,44446478
2021-12-30,TSLA,987.11,1026.86,977.48,1019.84,66837002
2021-12-31,TSLA,1019.84,1026.03,978.72,988.7,60158577
2022-01-03,TSLA,988.7,993.13,974.12,976.41,80519203
2022-01-04,TSLA,976.41,1034.89,969.76,1030.72,33369038
2022-01-05,TSLA,1030.72,1066.98,1029.42,1061.02,63793105
2022-01-06,TSLA,1061.02,1071.59,1004.92,1010.57,34453813
2022-01-07,TSLA,1010.57,1059.71,1002.28,1057.19,29525723
2022-01-10,TSLA,1057.19,1113.04,1042.24,1109.24,32300066
2022-01-11,TSLA,1109.24,1124.35,1030.67,1033.15,48373659
2022-01-12,TSLA,1033.15,1038.05,992.95,1000.83,67926722
2022-01-13,TSLA,1000.83,1002.07,974.87,985.89,81556346
2022-01-14,TSLA,985.89,998.24,985.04,996.38,42098657
2022-01-17,TSLA,996.38,1010.68,983.08,1003.26,60861612
2022-01-18,TSLA,1003.26,1006.44,971.61,982.34,71081862
2022-01-19,TSLA,982.34,1006.7,980.67,992.01,49430954
2022-01-20,TSLA,992.01,1061.52,990.55,1058.1,51849883
2022-01-21,TSLA,1058.1,1060.37,1010.16,1020.56,47554484
2022-01-24,TSLA,1020.56,1028.66,970.14,973.88,19237043
2022-01-25,TSLA,973.88,1034.53,959.8,1028.42,44913739
2022-01-26,TSLA,1028.42,1048.35,1007.64,1012.0,80853970
2022-01-27,TSLA,1012.0,1030.46,999.64,1001.44,23276254
2022-01-28,TSLA,1001.44,1012.83,957.74,961.04,48778806
2022-01-31,TSLA,961.04,989.78,921.57,938.42,45600899
2022-02-01,TSLA,938.42,943.41,926.04,927.47,47531833
2022-02-02,TSLA,927.47,981.77,921.08,978.11,49390695
2022-02-03,TSLA,978.11,1005.05,900.31,903.33,66541932
2022-02-04,TSLA,903.33,903.94,902.38,903.05,61543902
2022-02-07,TSLA,903.05,904.63,861.54,872.13,52667910
2022-02-08,TSLA,872.13,875.38,852.13,856.1,30215984
2022-02-09,TSLA,856.1,883.24,854.36,877.93,11196659
2022-02-10,TSLA,877.93,879.53,856.41,868.36,44501723
2022-02-11,TSLA,868.36,872.91,862.0,872.62,53317410
2022-02-14,TSLA,872.62,877.26,867.61,876.68,72666659
2022-02-15,TSLA,876.68,916.58,874.5,907.3,79045293
2022-02-16,TSLA,907.3,916.36,869.87,874.56,68601580
2022-02-17,TSLA,874.56,877.87,842.49,875.49,72637747
2022-02-18,TSLA,875.49,885.95,854.3,859.31,28342443
2022-02-21,TSLA,859.31,865.79,850.96,855.88,79973182
2022-02-22,TSLA,855.88,856.05,827.68,853.74,64649917
2022-02-23,TSLA,853.74,888.82,836.15,883.82,45243573
2022-02-24,TSLA,883.82,927.64,883.13,923.22,55856309
2022-02-25,TSLA,923.22,935.18,889.26,907.95,44495756
2022-02-28,TSLA,907.95,917.73,881.29,885.31,33465088
2022-03-01,TSLA,885.31,890.62,855.39,867.86,64875473
2022-03-02,TSLA,867.86,915.12,864.85,907.57,29431227
2022-03-03,TSLA,907.57,920.95,903.98,914.36,75147451
2022-03-04,TSLA,914.36,926.52,907.5,923.42,41754448
2022-03-07,TSLA,923.42,928.78,879.13,882.45,59138826
2022-03-08,TSLA,882.45,940.68,882.04,931.03,59184723
2022-03-09,TSLA,931.03,932.57,882.37,887.1,26305469
2022-03-10,TSLA,887.1,893.13,846.87,859.8,30536865
2022-03-11,TSLA,859.8,911.24,855.94,899.82,14816105
2022-03-14,TSLA,899.82,952.32,899.61,949.92,33809434
2022-03-15,TSLA,949.92,962.51,935.1,936.87,39997060
2022-03-16,TSLA,936.87,937.33,875.33,888.0,64310304
2022-03-17,TSLA,888.0,893.68,823.02,831.08,51275237
2022-03-18,TSLA,831.08,867.93,830.89,855.26,32181595
2022-03-21,TSLA,855.26,859.61,848.47,858.65,41906836
2022-03-22,TSLA,858.65,911.45,846.38,899.96,54454885
2022-03-23,TSLA,899.96,906.07,882.24,904.94,60167760
2022-03-24,TSLA,904.94,907.56,843.23,853.24,70061992
2022-03-25,TSLA,853.24,855.14,824.47,829.58,43117236
2022-03-28,TSLA,829.58,835.26,799.96,807.57,31010519
2022-03-29,TSLA,807.57,815.67,801.39,803.95,39399029
2022-03-30,TSLA,803.95,813.11,764.01,783.56,68179664
2022-03-31,TSLA,783.56,787.71,669.87,686.59,62826343
2022-04-01,TSLA,686.59,705.35,681.09,698.81,39550329
2022-04-04,TSLA,698.81,713.52,665.23,678.16,67117565
2022-04-05,TSLA,678.16,682.6,669.67,680.55,26477193
2022-04-06,TSLA,680.55,685.01,674.9,682.9,63973615
2022-04-07,TSLA,682.9,691.77,681.23,683.99,32642173
2022-04-08,TSLA,683.99,741.72,683.54,723.15,33000567
2022-04-11,TSLA,723.15,724.42,687.19,688.83,37058129
2022-04-12,TSLA,688.83,737.64,687.53,722.39,65665653
2022-04-13,TSLA,722.39,780.57,716.06,778.86,48427260
2022-04-14,TSLA,778.86,785.66,745.13,764.01,40509217
2022-04-15,TSLA,764.01,774.64,704.83,711.18,60489069
2022-04-18,TSLA,711.18,717.0,700.42,704.69,55456275
2022-04-19,TSLA,704.69,704.73,654.87,661.32,67579087
2022-04-20,TSLA,661.32,695.36,660.15,677.56,55945004
2022-04-21,TSLA,677.56,690.31,668.49,676.48,54862597
2022-04-22,TSLA,676.48,677.65,654.15,658.08,42690128
2022-04-25,TSLA,658.08,672.55,657.55,669.67,48368565
2022-04-26,TSLA,669.67,702.4,652.04,685.94,50411934
2022-04-27,TSLA,685.94,707.23,679.66,698.36,52006737
2022-04-28,TSLA,698.36,699.27,647.0,662.96,38153089
2022-04-29,TSLA,662.96,668.58,659.63,665.97,47408425
2022-05-02,TSLA,665.97,699.04,659.63,697.29,36111803
2022-05-03,TSLA,697.29,720.35,694.69,718.96,25398407
2022-05-04,TSLA,718.96,769.78,716.45,768.27,41860236
2022-05-05,TSLA,768.27,792.06,758.72,785.07,55780583
2022-05-06,TSLA,785.07,791.46,775.55,776.26,25313261
2022-05-09,TSLA,776.26,823.34,775.39,819.06,76836929
2022-05-10,TSLA,819.06,823.38,813.43,822.68,53554101
2022-05-11,TSLA,822.68,833.54,815.29,820.26,42695155
2022-05-12,TSLA,820.26,825.0,810.32,820.06,37972425
2022-05-13,TSLA,820.06,826.78,814.7,819.51,52611518
2022-05-16,TSLA,819.51,892.18,803.37,889.24,57719035
2022-05-17,TSLA,889.24,894.13,854.54,857.04,70680194
2022-05-18,TSLA,857.04,894.71,845.34,891.72,57681809
2022-05-19,TSLA,891.72,893.59,866.52,886.91,60451707
2022-05-20,TSLA,886.91,897.62,886.32,886.65,39821169
2022-05-23,TSLA,886.65,921.68,884.01,919.08,56384566
2022-05-24,TSLA,919.08,921.87,919.06,921.4,42451059
2022-05-25,TSLA,921.4,931.52,907.85,916.09,34428048
2022-05-26,TSLA,916.09,923.94,872.12,880.77,32412652
2022-05-27,TSLA,880.77,881.25,853.18,858.0,57397697
2022-05-30,TSLA,858.0,879.26,846.64,879.22,47559666
2022-05-31,TSLA,879.22,894.68,875.66,887.15,65682597
2022-06-01,TSLA,887.15,895.62,885.49,888.79,60266548
2022-06-02,TSLA,888.79,889.65,838.82,843.7,54578641
2022-06-03,TSLA,843.7,858.43,842.94,852.04,36895344
2022-06-06,TSLA,852.04,852.53,813.28,831.47,75005116
2022-06-07,TSLA,831.47,832.98,814.91,824.44,46819913
2022-06-08,TSLA,824.44,829.18,812.48,820.16,51624727
2022-06-09,TSLA,820.16,857.02,816.71,853.25,68230167
2022-06-10,TSLA,853.25,864.95,846.57,864.18,43375577
2022-06-13,TSLA,864.18,942.82,855.25,933.3,54634733
2022-06-14,TSLA,933.3,983.93,929.87,973.67,58844436
2022-06-15,TSLA,973.67,1025.48,965.82,1023.51,53770556
2022-06-16,TSLA,1023.51,1054.67,1006.83,1054.19,71670744
2022-06-17,TSLA,1054.19,1075.7,1052.12,1071.29,42748122
2022-06-20,TSLA,1071.29,1091.06,1015.99,1024.45,83195409
2022-06-21,TSLA,1024.45,1025.88,924.69,952.57,45718933
2022-06-22,TSLA,952.57,956.87,910.63,915.95,66643054
2022-06-23,TSLA,915.95,939.78,915.18,936.24,62555489
2022-06-24,TSLA,936.24,958.84,931.54,936.45,48733067
2022-06-27,TSLA,936.45,951.14,924.32,943.81,63049696
2022-06-28,TSLA,943.81,953.55,920.38,952.82,22623702
2022-06-29,TSLA,952.82,973.13,939.07,953.7,50975431
2022-06-30,TSLA,953.7,1042.33,950.63,1031.55,57403385
2022-07-01,TSLA,1031.55,1066.71,1029.33,1064.93,42118685
2022-07-04,TSLA,1064.93,1066.12,969.57,1002.69,72762056
2022-07-05,TSLA,1002.69,1009.97,990.35,1005.14,49957616
2022-07-06,TSLA,1005.14,1005.84,968.41,969.69,68034024
2022-07-07,TSLA,969.69,974.24,966.96,973.71,45524587
2022-07-08,TSLA,973.71,990.83,969.12,981.33,35715231
2022-07-11,TSLA,981.33,997.78,980.33,982.31,50968546
2022-07-12,TSLA,982.31,997.2,916.52,926.84,38879769
2022-07-13,TSLA,926.84,938.29,905.04,918.64,62588720
2022-07-14,TSLA,918.64,926.78,897.49,905.34,61813831
2022-07-15,TSLA,905.34,925.15,890.68,921.17,51302661
2022-07-18,TSLA,921.17,921.73,911.07,917.69,40778643
2022-07-19,TSLA,917.69,935.06,861.25,862.47,65694514
2022-07-20,TSLA,862.47,936.53,850.67,934.88,35827708
2022-07-21,TSLA,934.88,985.44,927.91,981.34,9651124
2022-07-22,TSLA,981.34,984.19,944.5,963.22,65571596
2022-07-25,TSLA,963.22,965.89,941.84,947.03,44004603
2022-07-26,TSLA,947.03,957.06,942.42,954.71,68116467
2022-07-27,TSLA,954.71,967.44,947.5,966.78,32309430
2022-07-28,TSLA,966.78,987.24,964.98,965.21,49952286
2022-07-29,TSLA,965.21,996.26,888.54,950.65,59656873
2022-08-01,TSLA,950.65,964.98,924.58,925.7,37624017
2022-08-02,TSLA,925.7,930.09,898.14,900.37,29163773
2022-08-03,TSLA,900.37,917.19,889.82,912.23,40109010
2022-08-04,TSLA,912.23,928.67,885.03,907.81,53469759
2022-08-05,TSLA,907.81,935.61,894.63,933.23,43292317
2022-08-08,TSLA,933.23,981.09,927.44,980.25,83389848
2022-08-09,TSLA,980.25,994.35,969.99,986.24,62666889
2022-08-10,TSLA,986.24,998.48,970.8,993.87,56740409
2022-08-11,TSLA,993.87,1010.77,987.48,999.19,57585235
2022-08-12,TSLA,999.19,1015.43,993.65,1008.63,36714235
2022-08-15,TSLA,1008.63,1021.67,939.67,941.77,61479882
2022-08-16,TSLA,941.77,1005.22,940.72,998.62,41851078
2022-08-17,TSLA,998.62,1058.53,983.37,1057.92,49533827
2022-08-18,TSLA,1057.92,1181.51,1055.55,1173.72,68517818
2022-08-19,TSLA,1173.72,1242.47,1147.63,1237.5,33740266
2022-08-22,TSLA,1237.5,1246.16,1200.61,1221.53,30394668
2022-08-23,TSLA,1221.53,1235.06,1213.61,1233.78,44876779
2022-08-24,TSLA,1233.78,1269.41,1221.1,1255.41,51243945
2022-08-25,TSLA,1255.41,1308.2,1250.41,1307.65,67473950
2022-08-26,TSLA,1307.65,1353.54,1296.02,1349.41,45248115
2022-08-29,TSLA,1349.41,1355.81,1301.74,1313.82,56297733
2022-08-30,TSLA,1313.82,1353.74,1278.56,1351.18,50864860
2022-08-31,TSLA,1351.18,1359.89,1329.23,1353.87,49991627
2022-09-01,TSLA,1353.87,1377.16,1339.16,1361.49,68620569
2022-09-02,TSLA,1361.49,1395.67,1355.36,1381.33,40620347
2022-09-05,TSLA,1381.33,1396.51,1350.82,1374.09,32237255
2022-09-06,TSLA,1374.09,1376.5,1300.19,1304.96,32337961
2022-09-07,TSLA,1304.96,1313.07,1263.48,1272.02,32289611
2022-09-08,TSLA,1272.02,1277.39,1230.62,1265.34,46108032
2022-09-09,TSLA,1265.34,1299.84,1233.08,1294.44,44433419
2022-09-12,TSLA,1294.44,1295.03,1224.77,1240.36,60298773
2022-09-13,TSLA,1240.36,1251.45,1231.9,1249.62,51824162
2022-09-14,TSLA,1249.62,1318.32,1234.38,1317.87,73196311
2022-09-15,TSLA,1317.87,1318.32,1277.99,1291.14,58402338
2022-09-16,TSLA,1291.14,1312.0,1270.81,1310.3,38239828
2022-09-19,TSLA,1310.3,1378.93,1309.85,1370.55,78243662
2022-09-20,TSLA,1370.55,1375.61,1352.4,1363.28,68313823
2022-09-21,TSLA,1363.28,1365.02,1274.72,1275.81,49968919
2022-09-22,TSLA,1275.81,1300.3,1258.58,1299.09,44614851
2022-09-23,TSLA,1299.09,1328.75,1296.58,1307.91,53003319
2022-09-26,TSLA,1307.91,1326.71,1300.96,1309.28,52211147
2022-09-27,TSLA,1309.28,1335.9,1271.72,1328.73,44543576
2022-09-28,TSLA,1328.73,1370.93,1318.75,1357.14,61066523
2022-09-29,TSLA,1357.14,1430.35,1349.11,1369.89,62364465
2022-09-30,TSLA,1369.89,1377.93,1364.55,1377.44,46579060
2022-10-03,TSLA,1377.44,1435.02,1345.65,1425.63,48078848
2022-10-04,TSLA,1425.63,1430.81,1372.0,1386.52,35772356
2022-10-05,TSLA,1386.52,1392.25,1332.29,1336.93,59545031
2022-10-06,TSLA,1336.93,1352.01,1298.18,1306.48,69673146
2022-10-07,TSLA,1306.48,1352.43,1294.64,1338.74,53186181
2022-10-10,TSLA,1338.74,1459.55,1336.68,1453.81,29049743
2022-10-11,TSLA,1453.81,1561.72,1448.7,1540.34,54465477
2022-10-12,TSLA,1540.34,1561.59,1490.24,1503.11,79495106
2022-10-13,TSLA,1503.11,1525.2,1474.34,1510.56,42311240
2022-10-14,TSLA,1510.56,1526.37,1498.17,1517.93,41497004
2022-10-17,TSLA,1517.93,1527.42,1482.68,1491.45,55611479
2022-10-18,TSLA,1491.45,1514.05,1356.06,1356.77,56795700
2022-10-19,TSLA,1356.77,1450.3,1345.98,1423.02,24057451
2022-10-20,TSLA,1423.02,1448.11,1412.95,1443.32,38065336
2022-10-21,TSLA,1443.32,1463.05,1373.17,1381.76,54021107
2022-10-24,TSLA,1381.76,1409.15,1318.39,1321.32,42659780
2022-10-25,TSLA,1321.32,1332.75,1314.57,1325.34,60972958
2022-10-26,TSLA,1325.34,1344.51,1317.47,1332.49,52499233
2022-10-27,TSLA,1332.49,1339.81,1275.0,1276.55,61139736
2022-10-28,TSLA,1276.55,1324.45,1259.98,1294.79,39551169
2022-10-31,TSLA,1294.79,1299.79,1269.02,1272.62,26220570
2022-11-01,TSLA,1272.62,1297.74,1251.5,1295.67,46227851
2022-11-02,TSLA,1295.67,1332.65,1293.07,1332.46,50277154
2022-11-03,TSLA,1332.46,1335.04,1272.89,1279.47,49946954
2022-11-04,TSLA,1279.47,1322.62,1254.93,1312.58,60166992
2022-11-07,TSLA,1312.58,1320.24,1267.43,1303.18,50903355
2022-11-08,TSLA,1303.18,1364.66,1298.54,1363.34,66181256
2022-11-09,TSLA,1363.34,1381.83,1334.31,1376.31,67722294
2022-11-10,TSLA,1376.31,1389.77,1322.41,1323.64,14712624
2022-11-11,TSLA,1323.64,1337.04,1300.87,1308.05,26539521
2022-11-14,TSLA,1308.05,1322.54,1257.6,1274.31,35312128
2022-11-15,TSLA,1274.31,1283.04,1210.39,1215.36,45819410
2022-11-16,TSLA,1215.36,1269.76,1192.79,1262.18,56950311
2022-11-17,TSLA,1262.18,1270.72,1235.54,1248.21,15809975
2022-11-18,TSLA,1248.21,1321.11,1243.91,1308.62,51892232
2022-11-21,TSLA,1308.62,1321.82,1234.79,1245.35,66014119
2022-11-22,TSLA,1245.35,1271.64,1244.39,1270.21,36646194
2022-11-23,TSLA,1270.21,1271.99,1167.36,1209.71,67719023
2022-11-24,TSLA,1209.71,1237.54,1194.04,1203.0,53014287
2022-11-25,TSLA,1203.0,1206.73,1109.84,1110.8,54600274
2022-11-28,TSLA,1110.8,1122.65,1061.09,1089.13,38109138
2022-11-29,TSLA,1089.13,1106.21,995.96,1005.14,41096809
2022-11-30,TSLA,1005.14,1031.65,996.47,1014.21,25868744
2022-12-01,TSLA,1014.21,1032.78,966.46,976.07,21013988
2022-12-02,TSLA,976.07,1055.59,969.53,1045.91,51715020
2022-12-05,TSLA,1045.91,1049.51,989.53,992.82,69106310
2022-12-06,TSLA,992.82,995.25,944.76,969.07,10750224
2022-12-07,TSLA,969.07,986.09,960.81,978.71,31908848
2022-12-08,TSLA,978.71,995.61,945.27,992.88,54788266
2022-12-09,TSLA,992.88,1041.84,982.01,1041.49,43721022
2022-12-12,TSLA,1041.49,1053.52,1017.82,1024.0,22336367
2022-12-13,TSLA,1024.0,1040.7,970.64,974.2,71115795
2022-12-14,TSLA,974.2,986.2,873.01,885.19,32507068
2022-12-15,TSLA,885.19,902.32,877.85,880.26,53971731
2022-12-16,TSLA,880.26,934.12,879.94,924.07,46805125
2022-12-19,TSLA,924.07,931.0,922.23,927.03,52352297
2022-12-20,TSLA,927.03,936.66,874.61,875.94,54065567
2022-12-21,TSLA,875.94,953.78,869.47,929.08,66418773
2022-12-22,TSLA,929.08,929.91,841.26,849.97,44876146
2022-12-23,TSLA,849.97,850.05,819.26,826.37,33600037
2022-12-26,TSLA,826.37,827.34,806.0,817.32,53159259
2022-12-27,TSLA,817.32,820.91,798.6,800.99,55501358
2022-12-28,TSLA,800.99,813.24,784.46,795.24,31795767
2022-12-29,TSLA,795.24,842.46,771.69,835.35,80825299
2022-12-30,TSLA,835.35,839.55,812.02,821.03,58573794
2023-01-02,TSLA,821.03,821.77,785.67,797.5,57002954
2023-01-03,TSLA,797.5,817.39,795.61,817.23,62022177
2023-01-04,TSLA,817.23,851.33,812.72,846.32,47281299
2023-01-05,TSLA,846.32,847.5,789.79,793.24,67949833
2023-01-06,TSLA,793.24,795.57,785.18,785.46,26587651
2023-01-09,TSLA,785.46,796.01,784.59,785.36,52930137
2023-01-10,TSLA,785.36,820.55,775.14,800.88,85812137
2023-01-11,TSLA,800.88,842.46,791.71,838.94,44074180
2023-01-12,TSLA,838.94,845.18,808.51,813.57,28311916
2023-01-13,TSLA,813.57,836.72,805.26,832.05,47736435
2023-01-16,TSLA,832.05,890.62,826.78,879.56,40995432
2023-01-17,TSLA,879.56,896.37,878.94,880.23,42200741
2023-01-18,TSLA,880.23,884.93,858.4,866.57,51249176
2023-01-19,TSLA,866.57,886.98,822.17,840.35,45907477
2023-01-20,TSLA,840.35,850.31,820.36,823.04,59174472
2023-01-23,TSLA,823.04,824.94,786.96,793.68,82156945
2023-01-24,TSLA,793.68,801.72,789.35,800.59,76891477
2023-01-25,TSLA,800.59,817.27,799.27,817.09,56655261
2023-01-26,TSLA,817.09,817.12,791.86,797.53,56344495
2023-01-27,TSLA,797.53,823.78,794.12,818.44,32494431
2023-01-30,TSLA,818.44,820.59,799.29,801.28,60680114
2023-01-31,TSLA,801.28,859.27,800.26,858.6,59187831
2023-02-01,TSLA,858.6,875.77,846.42,868.94,37630184
2023-02-02,TSLA,868.94,902.26,859.26,899.85,36244931
2023-02-03,TSLA,899.85,907.1,843.08,855.86,76614508
2023-02-06,TSLA,855.86,907.66,844.92,872.68,30245315
2023-02-07,TSLA,872.68,908.17,862.09,903.24,39599654
2023-02-08,TSLA,903.24,908.49,901.74,903.3,51956715
2023-02-09,TSLA,903.3,909.34,883.38,887.23,53424222
2023-02-10,TSLA,887.23,913.8,884.7,903.74,42873242
2023-02-13,TSLA,903.74,905.44,857.75,859.47,40232104
2023-02-14,TSLA,859.47,867.61,846.48,848.55,37031323
2023-02-15,TSLA,848.55,881.93,848.15,879.03,61574436
2023-02-16,TSLA,879.03,881.28,851.67,857.81,56393656
2023-02-17,TSLA,857.81,864.69,846.32,862.52,53445350
2023-02-20,TSLA,862.52,865.08,819.05,830.51,45902493
2023-02-21,TSLA,830.51,855.4,785.98,790.58,27570341
2023-02-22,TSLA,790.58,861.74,761.87,839.82,49632478
2023-02-23,TSLA,839.82,869.14,830.64,852.91,54842836
2023-02-24,TSLA,852.91,861.81,801.91,806.4,56091439
2023-02-27,TSLA,806.4,823.7,804.16,817.87,45680779
2023-02-28,TSLA,817.87,852.06,811.52,848.35,59269638
2023-03-01,TSLA,848.35,861.49,813.52,823.24,50429541
2023-03-02,TSLA,823.24,841.44,811.21,838.64,42417306
2023-03-03,TSLA,838.64,840.68,826.23,833.63,25250352
2023-03-06,TSLA,833.63,846.3,832.18,837.35,40672270
2023-03-07,TSLA,837.35,864.65,830.81,860.95,36215979
2023-03-08,TSLA,860.95,863.41,800.66,806.34,25215279
2023-03-09,TSLA,806.34,852.64,801.01,847.91,58603302
2023-03-10,TSLA,847.91,855.76,801.84,816.52,50840814
2023-03-13,TSLA,816.52,874.27,807.31,871.05,34263213
2023-03-14,TSLA,871.05,925.89,871.01,924.49,71714495
2023-03-15,TSLA,924.49,925.55,895.94,897.22,54183230
2023-03-16,TSLA,897.22,919.25,844.73,852.44,41514502
2023-03-17,TSLA,852.44,871.43,841.47,869.14,41806668
2023-03-20,TSLA,869.14,872.49,814.46,816.31,9327562
2023-03-21,TSLA,816.31,817.88,813.78,817.82,79742009
2023-03-22,TSLA,817.82,825.39,794.86,796.31,65012790
2023-03-23,TSLA,796.31,796.36,778.22,784.81,72894311
2023-03-24,TSLA,784.81,852.09,781.87,831.9,77731879
2023-03-27,TSLA,831.9,838.88,817.12,834.13,57961049
2023-03-28,TSLA,834.13,848.26,826.94,844.98,83633367
2023-03-29,TSLA,844.98,846.57,833.71,845.88,35766117
2023-03-30,TSLA,845.88,874.75,837.75,871.92,27955434
2023-03-31,TSLA,871.92,876.48,831.6,834.21,27213920
2023-04-03,TSLA,834.21,841.48,825.16,827.77,31385356
2023-04-04,TSLA,827.77,843.97,825.69,842.39,57056614
2023-04-05,TSLA,842.39,848.84,777.79,786.36,65371428
2023-04-06,TSLA,786.36,794.95,771.62,777.96,41364203
2023-04-07,TSLA,777.96,808.16,755.52,799.81,43391560
2023-04-10,TSLA,799.81,843.67,783.2,832.13,64580747
2023-04-11,TSLA,832.13,861.63,830.39,857.98,30079906
2023-04-12,TSLA,857.98,913.31,856.28,908.86,53188257
2023-04-13,TSLA,908.86,923.48,883.9,898.05,74798097
2023-04-14,TSLA,898.05,904.32,892.14,899.44,50937076
2023-04-17,TSLA,899.44,944.26,865.01,943.53,31624339
2023-04-18,TSLA,943.53,951.67,930.49,949.06,40394011
2023-04-19,TSLA,949.06,1004.74,948.11,993.77,74112750
2023-04-20,TSLA,993.77,999.59,992.84,996.51,20373454
2023-04-21,TSLA,996.51,997.79,974.14,982.66,21553968
2023-04-24,TSLA,982.66,984.51,930.69,935.61,29806597
2023-04-25,TSLA,935.61,958.9,909.66,946.32,67797909
2023-04-26,TSLA,946.32,949.05,902.62,910.51,56228497
2023-04-27,TSLA,910.51,937.85,891.45,931.41,67476955
2023-04-28,TSLA,931.41,1003.28,927.74,1000.29,49348184
